variant,N,cutoff,P,rep,seconds,checksum,expected
parpseq,25000000,2048,32,2,2.886132148,1316525969,1316525969
parpseq,25000000,2048,32,3,3.067191647,1316525969,1316525969
parpseq,25000000,2048,32,4,3.002764346,1316525969,1316525969
parpseq,25000000,2048,32,5,2.999682978,1316525969,1316525969
parpseq,25000000,2048,32,6,2.979664396,1316525969,1316525969
parpseq,25000000,2048,32,7,3.105216921,1316525969,1316525969
sucuri,25000000,2048,32,1,0.7103045769035816,1316525969,1316525969
sucuri,25000000,2048,32,2,0.6691566705703735,1316525969,1316525969
sucuri,25000000,2048,32,3,0.7009025774896145,1316525969,1316525969
sucuri,25000000,2048,32,4,0.6763020977377892,1316525969,1316525969
sucuri,25000000,2048,32,5,0.6595590338110924,1316525969,1316525969
sucuri,25000000,2048,32,6,0.6995772607624531,1316525969,1316525969
sucuri,25000000,2048,32,7,0.6601636558771133,1316525969,1316525969
ribault_c,25000000,2048,48,1,0.976604965,1316525969,1316525969
ribault_c,25000000,2048,48,2,0.604798818,1316525969,1316525969
ribault_c,25000000,2048,48,3,0.625682116,1316525969,1316525969
ribault_c,25000000,2048,48,4,0.879797213,1316525969,1316525969
ribault_c,25000000,2048,48,5,0.709320837,1316525969,1316525969
ribault_c,25000000,2048,48,6,0.829398461,1316525969,1316525969
ribault_c,25000000,2048,48,7,0.590121143,1316525969,1316525969
ribault_rust,25000000,2048,48,1,0.647406932,1316525969,1316525969
ribault_rust,25000000,2048,48,2,0.498647982,1316525969,1316525969
ribault_rust,25000000,2048,48,3,0.624162915,1316525969,1316525969
ribault_rust,25000000,2048,48,4,0.815956816,1316525969,1316525969
ribault_rust,25000000,2048,48,5,0.847918876,1316525969,1316525969
ribault_rust,25000000,2048,48,6,0.550482598,1316525969,1316525969
ribault_rust,25000000,2048,48,7,0.491423972,1316525969,1316525969
ribault_hs,25000000,2048,48,1,0.906609184,1316525969,1316525969
ribault_hs,25000000,2048,48,2,0.863783402,1316525969,1316525969
ribault_hs,25000000,2048,48,3,1.217862762,1316525969,1316525969
ribault_hs,25000000,2048,48,4,0.580463604,1316525969,1316525969
ribault_hs,25000000,2048,48,5,1.060977007,1316525969,1316525969
ribault_hs,25000000,2048,48,6,0.982283117,1316525969,1316525969
ribault_hs,25000000,2048,48,7,0.871404428,1316525969,1316525969
strategies,25000000,2048,48,1,1.057045185,1316525969,1316525969
strategies,25000000,2048,48,2,1.063144759,1316525969,1316525969
strategies,25000000,2048,48,3,1.034414157,1316525969,1316525969
strategies,25000000,2048,48,4,1.020609327,1316525969,1316525969
strategies,25000000,2048,48,5,1.111479498,1316525969,1316525969
strategies,25000000,2048,48,6,1.065403168,1316525969,1316525969
strategies,25000000,2048,48,7,1.057322598,1316525969,1316525969
parpseq,25000000,2048,48,1,2.845329285,1316525969,1316525969
parpseq,25000000,2048,48,2,3.296016814,1316525969,1316525969
parpseq,25000000,2048,48,3,2.833015828,1316525969,1316525969
parpseq,25000000,2048,48,4,3.10565492,1316525969,1316525969
parpseq,25000000,2048,48,5,3.207079314,1316525969,1316525969
parpseq,25000000,2048,48,6,3.151806742,1316525969,1316525969
parpseq,25000000,2048,48,7,3.263026584,1316525969,1316525969
sucuri,25000000,2048,48,1,0.6259862557053566,1316525969,1316525969
sucuri,25000000,2048,48,2,0.60825514793396,1316525969,1316525969
sucuri,25000000,2048,48,3,0.5965610332787037,1316525969,1316525969
sucuri,25000000,2048,48,4,0.6727140098810196,1316525969,1316525969
sucuri,25000000,2048,48,5,0.5851426273584366,1316525969,1316525969
sucuri,25000000,2048,48,6,0.644466582685709,1316525969,1316525969
sucuri,25000000,2048,48,7,0.6100118160247803,1316525969,1316525969
